0,10.0,-15.286206413986715,-13.081323305199987,-16.02444648268158,-15.007981333902709,-16.003492713069672,-16.639175151121755,-15.294057673842007,-14.867009572440894,-10.054803683620936,-15.103855206310788,-15.859937381421755,-10.752761068694912,-8.967032189646282,-15.39334675832517,-15.692878511294161,-16.175873974102696,-15.65914297032684,-15.694601072856658,-14.946113941368314,-15.576573223886239,-11.643621372988042,-15.278355154131424,-16.058963758650115,-14.074589909207571,-12.459576074327131,-15.681779765659233,-14.230055341054044,-14.758324567238438,-16.035805772174086,-16.766531291691212,-14.424242930689012
1,10.0,-15.851736273621361,-16.766531291691212,-16.777845477228603,-16.734115716878073,-16.688568548942726,-16.669714630564176,-16.61905463093391,-16.578819350853912,-16.316016685559514,-16.117753142704508,-16.04565602468565,-16.043830611364722,-16.003103482069402,-15.977457116550447,-15.946548600050896,-15.889989275718026,-15.813483271524696,-15.790658559631245,-15.728115769809456,-15.692963580278985,-15.665901211861136,-15.640701583305951,-15.431745063658107,-15.364591541779987,-15.2014797528719,-15.173016773127065,-15.10950265343751,-15.00950191050481,-14.506707893243245,-14.28874670750988,-13.879044705978675
2,10.0,-16.460128819090123,-16.777845477228603,-16.89143437851246,-16.803187089416358,-16.795184405176357,-16.78198690261828,-16.712214900795175,-16.704642864583747,-16.675940851418773,-16.670203995777303,-16.643198604596186,-16.591986168195163,-16.55901159369326,-16.535766243059786,-16.497949094820463,-16.48192694078406,-16.438330697396186,-16.06504841837738,-16.043579288006057,-16.035936110381996,-16.03062237669193,-15.947487987080244,-15.867924028775597,-15.671098996094194,-15.67038019434995,-15.593803297083948,-15.44027852628386,-15.063565788665574,-15.012327838166508,-14.726980096873639,-14.104554796484653
3,10.0,-16.578253947421874,-16.89143437851246,-16.799434933619036,-16.78883619806058,-16.788452151790054,-16.725984914081383,-16.723419333516176,-16.66496972880067,-16.664360440150325,-16.659946140400123,-16.64179109108095,-16.633252930359305,-16.623369562643127,-16.62189885475783,-16.6094395554403,-16.580245723171302,-16.576262171672447,-16.552201291687457,-16.508858153476442,-16.50664602122905,-16.48774784152893,-16.458924357074086,-16.45546550314612,-16.444819739636284,-16.404461124759347,-16.166708344257124,-16.063920767553196,-15.033194989415104,-14.837892193761128,-14.267721980861605,-11.171195007104389
4,10.0,-16.546011151656792,-16.89143437851246,-16.866695933896736,-16.85631742460344,-16.810869731499974,-16.78142165412978,-16.776626832907812,-16.77498577885251,-16.75446689217362,-16.725166705279857,-16.665223514388334,-16.61590990662415,-16.598936804706003,-16.566978000225646,-16.558426880099386,-16.557053099762104,-16.53496920355148,-16.503637791336434,-16.41192080915187,-16.396344336688657,-16.35727594697639,-16.34510824040825,-16.296253559271445,-16.277754510119845,-16.102312273038905,-16.079442064279984,-15.923443216080813,-15.538866874197103,-15.329253825117139,-15.143188213276527,-15.054048466814091
5,10.0,-16.626576664029024,-16.89143437851246,-16.920860406758248,-16.899952149950252,-16.813776711060296,-16.79303165746289,-16.787189183806756,-16.777403191957898,-16.760060996820805,-16.738646369636175,-16.72283942179592,-16.715025731055363,-16.697679843853102,-16.67541987807471,-16.661126499522496,-16.64422139714826,-16.608931930909783,-16.57109071422874,-16.485860652548272,-16.475561650955427,-16.326783091032762,-16.2459480146214,-16.09313089384704,-15.785367248816886,-15.578163788758754,-14.651995683736363,-14.60441247249244,-14.542536048328987,-14.01191099812325,-13.991774363353663,-13.714984199961311
6,10.0,-16.611632951050805,-16.920860406758248,-16.834389061338207,-16.802017407028075,-16.794376579487178,-16.776704864074905,-16.774978018333325,-16.753086230826344,-16.731252541679485,-16.693827895074516,-16.67335863066952,-16.662786980822982,-16.644333269518015,-16.641478196493722,-16.63123871631304,-16.621088882687125,-16.602177019414484,-16.598834482695505,-16.58031953802707,-16.563920355550145,-16.261694998109345,-16.18169558867049,-16.153677942187834,-15.774253876812375,-15.511142368451253,-15.477162860026175,-15.293013501214984,-14.855569025387213,-14.70472252722074,-13.335487004843767,-11.888524284998455
7,10.0,-16.48621542706575,-16.920860406758248,-16.765356587590336,-16.711327685092403,-16.70450180093888,-16.702769297386396,-16.70214804278812,-16.69669107524743,-16.67257907861652,-16.663193918281888,-16.65269419190557,-16.65223239326668,-16.637042023517846,-16.628423463083905,-16.59254174754965,-16.525360832150028,-16.44707002198147,-16.307106276429348,-16.230888785926588,-16.07516308592026,-16.008401413035845,-15.803150191577833,-15.717708869976557,-15.716465957429094,-15.461996301097303,-15.19412638742588,-15.190598046140193,-15.055311323951804,-14.981321804710067,-14.000657930713682,-12.110197188188778
8,10.0,-16.526053743679697,-16.920860406758248,-16.92719910371659,-16.917698688475177,-16.89270466694636,-16.888233952338943,-16.77656808053004,-16.743834217874085,-16.742177930240704,-16.720697436377066,-16.63779284234544,-16.619536312225843,-16.607534438698337,-16.592894441382693,-16.556764303732525,-16.540007160084745,-16.51210032727465,-16.493155260954453,-16.476992074068455,-16.417676688359485,-16.417231900320523,-16.40540131968731,-16.366772990794136,-16.34767945536087,-16.295776861081254,-16.171097884442858,-16.166420139600298,-15.981482587406841,-15.82212812966887,-15.110119796276456,-14.792838721510092
9,10.0,-16.608611738802608,-16.92719910371659,-16.90331964324602,-16.884910112817906,-16.83358834986738,-16.83123837637728,-16.767308762883108,-16.740090305279892,-16.719551429863575,-16.71692902354742,-16.708083579978688,-16.699085335101756,-16.69683218071692,-16.679601278563883,-16.678919396394072,-16.620710353577966,-16.59651312402725,-16.56580532466965,-16.563139505756887,-16.51314432355918,-16.491628048765847,-16.46762371148005,-16.390924198905324,-16.39053458400981,-16.27568926489466,-16.05405303806791,-15.887322475695758,-15.477967964427725,-15.155775564714325,-15.078864432723865,-12.474563256494783
10,10.0,-16.6384835449346,-16.92719910371659,-16.909214043475007,-16.89908560020765,-16.86576490422303,-16.850259870554684,-16.773591745441745,-16.766399081926266,-16.755605503195987,-16.74123859726955,-16.733897025122413,-16.733813666317808,-16.728927977830814,-16.72620648855523,-16.699781927552316,-16.68475676368345,-16.59221032618575,-16.52797697803277,-16.518951319195114,-16.517641379489028,-16.477551996386595,-16.40607894085156,-16.34184274762187,-16.303799327590745,-16.202959741797294,-16.092494967244956,-15.19066749497252,-14.942759564763202,-14.819832349274145,-14.440778165017491,-13.646613950346158
