ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
-14.606875071730787	48.233333333333334	9.0	43.766666666666666	32.266666666666666	-16.766531291691212	0	0	78	9	72	52	24	9	21	16	0	0	609.0027079582214	30	609.0027079582214	30	0.0	
-15.78237218547728	42.333333333333336	9.0	39.2	28.766666666666666	-16.777845477228603	1	0	78	9	70	52	27	9	24	18	0	0	751.6767470836639	60	1360.6794550418854	53	11.666666666666671	
-16.127813265046257	43.833333333333336	9.0	40.56666666666667	29.633333333333333	-16.89143437851246	2	0	50	9	50	36	36	9	24	18	0	0	643.3563268184662	90	2004.0357818603516	79	12.222222222222229	
-16.211761847451548	46.0	9.0	42.1	30.733333333333334	-16.799434933619036	3	0	50	9	46	34	36	9	26	20	0	0	421.1630437374115	120	2425.198825597763	99	17.5	
-16.369811095599022	46.43333333333333	9.0	41.7	30.433333333333334	-16.866695933896736	4	0	49	9	46	33	35	9	26	19	0	0	921.3455119132996	150	3346.5443375110626	120	20.0	
-16.106237318971022	45.666666666666664	9.0	40.53333333333333	29.666666666666668	-16.920860406758248	5	0	49	9	46	33	33	9	22	17	0	0	736.2202649116516	180	4082.7646024227142	145	19.444444444444443	
-16.091265768490484	46.666666666666664	9.0	41.7	30.666666666666668	-16.834389061338207	6	0	50	9	46	34	35	9	26	19	0	0	748.6031672954559	210	4831.36776971817	169	19.52380952380952	
-16.017596204289283	46.4	9.0	41.4	30.4	-16.765356587590336	7	0	50	9	46	34	35	9	26	19	0	0	637.5252056121826	240	5468.892975330353	192	20.0	
-16.428712603951112	43.766666666666666	9.0	37.8	27.766666666666666	-16.92719910371659	8	0	49	9	46	33	35	9	26	19	0	0	512.3804097175598	270	5981.273385047913	215	20.370370370370367	
-16.32636386833752	45.56666666666667	9.0	40.3	29.566666666666666	-16.90331964324602	9	0	50	9	46	34	35	9	26	19	0	0	366.6065013408661	300	6347.879886388779	238	20.66666666666667	
-16.29393005159472	43.03333333333333	9.0	36.86666666666667	27.033333333333335	-16.909214043475007	10	0	49	9	46	33	33	9	22	17	0	0	377.3383252620697	330	6725.218211650848	262	20.60606060606061	
-16.014341044486915	39.166666666666664	9.0	31.533333333333335	23.166666666666668	-16.939967771171982	11	0	50	9	46	34	32	9	21	16	0	0	400.0941815376282	360	7125.312393188477	284	21.111111111111114	
-16.226093317032177	37.4	9.0	29.166666666666668	21.4	-16.938622830920202	12	0	50	9	46	34	35	9	26	19	0	0	119.2272036075592	390	7244.539596796036	302	22.564102564102555	
-15.934983205999236	37.96666666666667	9.0	29.833333333333332	21.966666666666665	-16.9399112137277	13	0	50	9	46	34	33	9	22	17	0	0	99.21177625656128	420	7343.751373052597	323	23.095238095238088	
-15.86260237968907	38.166666666666664	9.0	30.166666666666668	22.166666666666668	-16.939982548140414	14	0	50	9	45	34	35	9	26	19	0	0	104.94544339179993	450	7448.696816444397	342	24.0	
-16.3753209139234	36.03333333333333	9.0	27.333333333333332	20.033333333333335	-16.939427977416518	15	0	48	9	44	32	33	9	22	17	0	0	91.82402348518372	480	7540.520839929581	361	24.79166666666667	
-16.071056789051692	39.2	9.0	32.0	23.2	-16.92621492493846	16	0	50	9	46	34	35	9	26	19	0	0	263.50499725341797	510	7804.025837182999	378	25.882352941176464	
-16.50096350897634	37.46666666666667	9.0	29.366666666666667	21.466666666666665	-16.939849966054087	17	0	49	9	46	33	35	9	26	19	0	0	83.3948884010315	540	7887.42072558403	397	26.48148148148148	
-16.365546247535086	37.2	9.0	28.933333333333334	21.2	-16.93997990860569	18	0	49	9	44	33	35	9	26	19	0	0	138.3611776828766	570	8025.781903266907	412	27.719298245614027	
-16.29300337495922	35.766666666666666	9.0	26.966666666666665	19.766666666666666	-16.939397506929794	19	0	49	9	44	33	33	9	22	17	0	0	125.57453966140747	600	8151.356442928314	429	28.5	
-16.280924624172222	35.7	9.0	26.933333333333334	19.7	-16.93648841708589	20	0	44	9	39	28	35	9	25	19	0	0	51.00059223175049	630	8202.357035160065	444	29.52380952380952	
-15.821384274258909	36.666666666666664	9.0	28.166666666666668	20.666666666666668	-16.936360028229377	21	0	48	9	43	32	35	9	26	19	0	0	80.95028400421143	660	8283.307319164276	465	29.545454545454547	
-15.802738604629173	36.833333333333336	9.0	28.233333333333334	20.833333333333332	-16.93872920483007	22	0	48	9	43	32	33	9	22	17	0	0	108.26955461502075	690	8391.576873779297	483	30.0	
-16.193953648650503	36.166666666666664	9.0	27.333333333333332	20.166666666666668	-16.93178730540095	23	0	49	9	44	33	33	9	22	17	0	0	74.5190076828003	720	8466.095881462097	502	30.277777777777786	
-16.15039513135446	36.0	9.0	27.1	20.0	-16.939965825173278	24	0	50	9	47	34	32	9	21	16	0	0	101.20061683654785	750	8567.296498298645	518	30.933333333333337	
-16.059031124875116	36.96666666666667	9.0	28.466666666666665	20.966666666666665	-16.939962324996667	25	0	49	9	45	33	33	9	22	17	0	0	76.33194994926453	780	8643.62844824791	537	31.15384615384616	
-16.1254559929724	36.666666666666664	9.0	28.266666666666666	20.666666666666668	-16.93974786495232	26	0	49	9	47	33	32	9	21	16	0	0	89.66127157211304	810	8733.289719820023	548	32.34567901234567	
