gen,indv,hh_fit,bbob_f017_i01_d05
0,0,-13.081323305199987
0,1,-16.02444648268158
0,2,-15.007981333902709
0,3,-16.003492713069672
0,4,-16.639175151121755
0,5,-15.294057673842007
0,6,-14.867009572440894
0,7,-10.054803683620936
0,8,-15.103855206310788
0,9,-15.859937381421755
0,10,-10.752761068694912
0,11,-8.967032189646282
0,12,-15.39334675832517
0,13,-15.692878511294161
0,14,-16.175873974102696
0,15,-15.65914297032684
0,16,-15.694601072856658
0,17,-14.946113941368314
0,18,-15.576573223886239
0,19,-11.643621372988042
0,20,-15.278355154131424
0,21,-16.058963758650115
0,22,-14.074589909207571
0,23,-12.459576074327131
0,24,-15.681779765659233
0,25,-14.230055341054044
0,26,-14.758324567238438
0,27,-16.035805772174086
0,28,-16.766531291691212
0,29,-14.424242930689012
1,0,-14.506707893243245
1,1,-15.2014797528719
1,2,-11.686691102165035
1,3,-16.777845477228603
1,4,-16.578819350853912
1,5,-13.879044705978675
1,6,-15.173016773127065
1,7,-15.889989275718026
1,8,-16.61905463093391
1,9,-16.003103482069402
1,10,-16.316016685559514
1,11,-15.692963580278985
1,12,-16.669714630564176
1,13,-15.640701583305951
1,14,-16.688568548942726
1,15,-15.946548600050896
1,16,-15.665901211861136
1,17,-16.04565602468565
1,18,-15.00950191050481
1,19,-15.977457116550447
1,20,-15.10950265343751
1,21,-16.043830611364722
1,22,-16.117753142704508
1,23,-14.28874670750988
1,24,-15.813483271524696
1,25,-16.734115716878073
1,26,-15.728115769809456
1,27,-15.364591541779987
1,28,-15.431745063658107
1,29,-15.790658559631245
2,0,-16.675940851418773
2,1,-16.591986168195163
2,2,-16.535766243059786
2,3,-16.643198604596186
2,4,-15.67038019434995
2,5,-16.712214900795175
2,6,-16.03062237669193
2,7,-16.55901159369326
2,8,-16.043579288006057
2,9,-14.726980096873639
2,10,-16.438330697396186
2,11,-16.89143437851246
2,12,-16.06504841837738
2,13,-15.593803297083948
2,14,-16.704642864583747
2,15,-16.48192694078406
2,16,-15.671098996094194
2,17,-15.012327838166508
2,18,-14.104554796484653
2,19,-16.035936110381996
2,20,-15.947487987080244
2,21,-16.795184405176357
2,22,-15.44027852628386
2,23,-16.803187089416358
2,24,-16.497949094820463
2,25,-16.78198690261828
2,26,-15.063565788665574
2,27,-13.605902125404793
2,28,-16.670203995777303
2,29,-15.867924028775597
3,0,-16.66496972880067
3,1,-16.458924357074086
3,2,-16.78883619806058
3,3,-16.576262171672447
3,4,-16.45546550314612
3,5,-14.267721980861605
3,6,-16.580245723171302
3,7,-16.552201291687457
3,8,-16.444819739636284
3,9,-16.659946140400123
3,10,-16.799434933619036
3,11,-16.063920767553196
3,12,-16.725984914081383
3,13,-16.723419333516176
3,14,-10.995908966162574
3,15,-16.50664602122905
3,16,-16.166708344257124
3,17,-15.033194989415104
3,18,-16.48774784152893
3,19,-16.623369562643127
3,20,-16.404461124759347
3,21,-16.64179109108095
3,22,-11.171195007104389
3,23,-16.6094395554403
3,24,-16.788452151790054
3,25,-14.837892193761128
3,26,-16.664360440150325
3,27,-16.62189885475783
3,28,-16.633252930359305
3,29,-16.508858153476442
4,0,-16.78142165412978
4,1,-16.558426880099386
4,2,-15.538866874197103
4,3,-16.277754510119845
4,4,-16.665223514388334
4,5,-16.810869731499974
4,6,-16.598936804706003
