ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
-131.59593355176403	53.93333333333333	9.0	49.06666666666667	36.06666666666667	-209.87999999999647	0	0	93	9	86	62	25	9	22	17	0	0	464.7393870353699	30	464.7393870353699	30	0.0	
-207.57354227121908	39.666666666666664	9.0	35.733333333333334	26.633333333333333	-209.87999999999985	1	0	51	9	50	37	35	9	30	23	0	0	267.2667775154114	60	732.0061645507812	56	6.666666666666671	
-205.96059896191886	39.2	9.0	35.9	26.7	-209.88	2	0	49	9	51	37	32	9	27	20	0	0	361.9696867465973	90	1093.9758512973785	81	10.0	
73.69756262495088	39.96666666666667	9.0	37.13333333333333	27.566666666666666	-209.88	3	0	50	9	52	38	32	9	26	20	0	0	359.1191654205322	120	1453.0950167179108	107	10.833333333333329	
-208.9614836686645	38.63333333333333	9.0	35.96666666666667	26.633333333333333	-209.88	4	0	49	9	50	37	31	9	26	19	0	0	595.8366086483002	150	2048.931625366211	128	14.666666666666657	
-209.03915697777205	38.266666666666666	9.0	35.6	26.266666666666666	-209.88	5	0	50	9	51	38	36	9	32	24	0	0	560.9553756713867	180	2609.8870010375977	149	17.22222222222223	
190.96745899581865	37.333333333333336	9.0	34.36666666666667	25.333333333333332	-209.88	6	0	49	9	50	37	33	9	28	21	0	0	567.2044978141785	210	3177.091498851776	168	20.0	
-207.64961471809283	37.63333333333333	9.0	34.86666666666667	25.633333333333333	-209.88	7	0	49	9	50	37	32	9	28	20	0	0	461.7469766139984	240	3638.8384754657745	184	23.33333333333333	
-134.45365421717358	38.1	9.0	35.4	26.1	-209.88	8	0	49	9	50	37	33	9	28	21	0	0	528.5689208507538	270	4167.407396316528	203	24.81481481481481	
286.2437250135648	36.96666666666667	9.0	33.833333333333336	24.966666666666665	-209.88	9	0	43	9	42	31	31	9	25	19	0	0	296.8804495334625	300	4464.287845849991	222	26.0	
-65.71958880284068	37.56666666666667	9.0	34.666666666666664	25.566666666666666	-209.88	10	0	49	9	50	37	34	9	30	22	0	0	348.1078314781189	330	4812.39567732811	238	27.878787878787875	
