gen,indv,hh_fit,bbob_f001_i01_d02
0,0,79.48
0,1,79.48003799020894
0,2,79.48097078100307
0,3,79.48642078958561
0,4,79.48082428843895
0,5,79.6076489619669
0,6,79.48279028373618
0,7,80.1927029193292
0,8,79.48000256636307
0,9,79.48705164364644
0,10,79.48132713818237
0,11,79.49461391114427
0,12,79.58105548336356
0,13,79.48802104887851
0,14,79.4807359193659
0,15,79.48317797827956
0,16,79.5080744419706
0,17,79.51572638996323
0,18,79.48035587152069
0,19,79.48002890892924
0,20,79.48038660509854
0,21,79.48299963016228
0,22,79.48309221384257
0,23,79.48222770138797
0,24,79.48092392821052
0,25,79.4889177146496
0,26,79.48528800890865
0,27,79.48000000002781
0,28,79.48008266384741
0,29,79.48063552461538
1,0,79.48842166573408
1,1,79.48303683048634
1,2,79.4844780126651
1,3,79.48296147879667
1,4,79.48
1,5,79.48
1,6,79.48
1,7,79.4823519732214
1,8,79.48
1,9,79.48586674553806
1,10,79.4809201863358
1,11,79.50063755770353
1,12,79.48020426952753
1,13,79.48019949944732
1,14,79.48161534963437
1,15,79.48010187269756
1,16,79.48001046303894
1,17,79.49020235414068
1,18,79.48
1,19,79.4815079009156
1,20,79.4842545096399
1,21,79.48521021416762
1,22,79.51761907489998
1,23,79.5876373894844
1,24,79.4949511000015
1,25,79.48
1,26,79.48460676282248
1,27,79.48
1,28,79.48
1,29,79.48660794843664
2,0,79.48000001047984
2,1,79.48759692857813
2,2,79.48483797700065
2,3,79.480000001064
2,4,79.48
2,5,79.48
2,6,79.48081957240255
2,7,79.4979644764335
2,8,79.67453479610667
2,9,79.4800000004428
2,10,79.48
2,11,79.48348115567099
2,12,79.5123959484901
2,13,79.48
2,14,79.48
2,15,79.48
2,16,79.48005155381833
2,17,79.76480269877004
2,18,79.48028108498626
2,19,79.48389759164951
2,20,79.48
2,21,79.48
2,22,79.49637070140811
2,23,81.1315198540532
2,24,79.48002433678056
2,25,79.48204115472001
2,26,79.48
2,27,79.48048235409703
2,28,79.48
2,29,79.48
3,0,79.48
3,1,79.48
3,2,79.62781767940807
3,3,79.48
3,4,79.48
3,5,79.48
3,6,79.48
3,7,79.48000000491872
3,8,79.48060969481743
3,9,79.48
3,10,79.50883706038293
3,11,80.390483155343
3,12,79.48
3,13,79.48
3,14,79.48
3,15,79.48
3,16,79.48
3,17,79.48
3,18,79.48
3,19,79.48000002830464
3,20,79.48
3,21,79.48
3,22,79.48032699017887
3,23,79.75375058549395
3,24,79.48019531945664
3,25,79.4800000314009
3,26,79.48
3,27,79.48047262830225
3,28,79.48
3,29,79.48
4,0,79.49845631936347
4,1,79.70437392381066
4,2,79.48187092093845
4,3,79.48
4,4,79.48
4,5,79.55615474245973
4,6,79.48
4,7,79.48939822878023
4,8,79.48038919162725
4,9,79.48
4,10,79.48000000009291
4,11,79.48
4,12,79.48
4,13,79.48417484133007
4,14,79.4977756212419
4,15,79.48
4,16,79.48
4,17,79.48
4,18,79.48
4,19,79.48059086911564
4,20,79.48
4,21,79.48718831805442
4,22,79.74694055136284
4,23,79.48
4,24,79.48636780602051
4,25,79.48
4,26,79.48
4,27,79.48
4,28,79.48
4,29,79.48
5,0,79.48
5,1,79.48000618853486
5,2,79.48
5,3,79.48
5,4,79.48164899728528
5,5,79.480771329478
5,6,79.48
5,7,79.48
5,8,79.49312678251212
5,9,79.48
5,10,79.4811727344175
5,11,79.48
5,12,79.6924055012716
5,13,79.48
5,14,79.48
5,15,79.48000000000006
5,16,79.48
5,17,79.48
5,18,79.48739287893969
5,19,79.48
5,20,79.48
5,21,79.48
5,22,79.48127928694255
5,23,79.48
5,24,79.48
5,25,79.49875758151605
5,26,79.48203606695517
5,27,79.48251285139821
5,28,79.48000000032326
5,29,79.48000000000582
6,0,79.48
6,1,79.48
6,2,79.48
6,3,79.48
6,4,79.48061248831891
6,5,79.48
6,6,79.48113313363669
6,7,79.48
6,8,79.48
6,9,79.48
6,10,79.48
6,11,79.48
6,12,79.48
6,13,79.48
6,14,79.48
6,15,79.48
6,16,79.48
6,17,79.48
6,18,79.48
6,19,79.48
6,20,79.96347992839736
6,21,79.48487637975208
6,22,79.48
6,23,79.48
6,24,79.48
6,25,79.48052509513832
6,26,79.48000000000114
6,27,79.48
6,28,79.48
6,29,79.48
7,0,79.48596330726471
7,1,79.48
7,2,79.48132048454819
7,3,79.48
7,4,79.48
7,5,79.48
7,6,79.48
7,7,79.48
7,8,79.48
7,9,79.56857904845502
7,10,79.48
7,11,79.48
7,12,79.62976803032792
7,13,79.48
7,14,79.48
7,15,79.48
7,16,79.48033563847602
7,17,79.48099112579362
7,18,79.62476633850184
7,19,79.48
7,20,79.48
7,21,79.48301317617941
7,22,79.48037351383158
7,23,79.48
7,24,79.48062220537822
7,25,79.48000000000005
7,26,79.48
7,27,79.48024337617623
7,28,79.48
7,29,79.48
8,0,79.48
8,1,79.48
8,2,79.48
8,3,79.48
8,4,79.48
8,5,79.48
8,6,79.48
8,7,79.48000000000253
8,8,79.48
8,9,79.48
8,10,79.48200746078767
8,11,79.48
8,12,79.48
8,13,79.48
8,14,79.48
8,15,79.48000000000009
8,16,79.4802424546778
8,17,79.61494399599643
8,18,79.48
8,19,79.4823194790561
8,20,79.48
8,21,79.54680726303276
8,22,79.48792133199474
8,23,80.19615274273183
8,24,79.49107709590095
8,25,79.48150901032767
8,26,79.48
8,27,79.48
8,28,79.48
8,29,79.48
9,0,79.49122428765176
9,1,79.4800002886008
9,2,79.48103380452814
9,3,79.48541651158912
9,4,79.48209400353834
9,5,79.49370685992778
9,6,79.48000002566218
9,7,79.48
9,8,79.48
9,9,79.48
9,10,79.80620391268624
9,11,79.48
9,12,79.48
9,13,79.48
9,14,79.48
9,15,79.48
9,16,79.48
9,17,79.48
9,18,79.58544514318453
9,19,79.49400371959617
9,20,79.48
9,21,79.48
9,22,79.48
9,23,79.48000026916421
9,24,79.48
9,25,79.48
9,26,79.48
9,27,79.48
9,28,79.48
9,29,79.48
10,0,79.5054853232929
10,1,79.48
10,2,79.48007066381194
10,3,79.48
10,4,79.48
10,5,79.48274070864903
10,6,79.48000007789089
10,7,79.48
10,8,79.48
10,9,79.48
10,10,79.48
10,11,79.48
10,12,79.48
10,13,79.48
10,14,79.48
10,15,79.48
10,16,79.48
10,17,79.4806677666605
10,18,79.48
10,19,79.49239972755632
10,20,79.48
10,21,79.48
10,22,79.63834040038671
10,23,79.50589968338866
10,24,79.48535337341141
10,25,79.48
10,26,79.48
10,27,79.48572669893481
10,28,79.4898163910294
10,29,79.48002224991119
11,0,79.48
11,1,79.48
11,2,79.48096457379474
11,3,79.48111638431709
11,4,79.48277302559947
11,5,79.4810047855625
11,6,79.48
11,7,79.48
11,8,79.48
11,9,79.48
11,10,79.48000032850581
11,11,79.48036817882154
11,12,79.48
11,13,79.48
11,14,79.48
11,15,79.48032982773681
11,16,79.49139224798765
11,17,79.48510303158774
11,18,79.48
11,19,79.48270827622336
11,20,79.48
11,21,79.48010223414396
11,22,79.48
11,23,79.48000437548762
11,24,79.48
11,25,79.48099943606249
11,26,79.48000000004637
11,27,79.48000070495881
11,28,79.48
11,29,79.48
12,0,79.48
12,1,79.48
12,2,79.61387568984894
12,3,79.48
12,4,79.48000000000158
12,5,79.48
12,6,79.48
12,7,79.48
12,8,79.48
12,9,79.48
12,10,79.48765521068057
12,11,79.48000009855318
12,12,79.48
12,13,79.48
12,14,79.48
12,15,79.48
12,16,79.48
12,17,79.48
12,18,79.48000026358764
12,19,79.4800971981963
12,20,79.48005303274466
12,21,79.48
12,22,79.48
12,23,79.48
12,24,79.48
12,25,79.48
12,26,79.48110494457464
12,27,79.48
12,28,79.48
12,29,79.48287457529067
13,0,79.48
13,1,79.48
13,2,79.48
13,3,79.49373313051451
13,4,79.48
13,5,79.48
13,6,79.48
13,7,79.48899828844397
13,8,79.48
13,9,79.48
13,10,79.48
13,11,79.48093451983516
13,12,79.48000000000006
13,13,79.48
13,14,79.48
13,15,79.48010846721438
13,16,79.48000000000012
13,17,79.48107445862645
13,18,79.48
13,19,79.48
13,20,79.4804507033055
13,21,79.48
13,22,79.48
13,23,79.48000000000674
13,24,79.48
13,25,79.48
13,26,79.48
13,27,79.48
13,28,79.4823163433371
13,29,79.87885972023969
14,0,79.48
14,1,79.48
14,2,79.48000000000003
14,3,79.48245753657878
14,4,79.48
14,5,79.48
14,6,79.48
14,7,79.48
14,8,79.48016010520281
14,9,79.48
14,10,79.48094638692008
14,11,79.48092672519623
14,12,79.48
14,13,79.48
14,14,79.48
14,15,79.48000000000002
14,16,79.48
14,17,79.48
14,18,79.48025216443683
14,19,79.48009249654754
14,20,79.48
14,21,79.48
14,22,79.48
14,23,79.48
14,24,79.48
14,25,79.48
14,26,79.48414474724314
14,27,79.48
14,28,79.48
14,29,79.48
15,0,79.48
15,1,79.48
15,2,79.48273554592738
15,3,79.48579824319843
15,4,79.48000006989463
15,5,79.48004025569352
15,6,79.48007908093516
15,7,79.48
15,8,79.48509634620568
15,9,79.48035987930729
15,10,79.48
15,11,79.48
15,12,79.48
15,13,79.48
15,14,79.4806948666291
15,15,79.4804443909442
15,16,79.48
15,17,79.5491474051708
15,18,79.48001613588342
15,19,79.51152615334631
15,20,79.48782033034496
15,21,79.48002271577045
15,22,79.48
15,23,79.48443847186599
15,24,79.48032672714884
15,25,79.48
15,26,79.48
15,27,79.48
15,28,79.48052678617503
15,29,79.48
16,0,79.69317451609918
16,1,79.48
16,2,79.48001631558218
16,3,79.68290845809054
16,4,79.48
16,5,79.48
16,6,79.48073713256285
16,7,79.48741799303765
16,8,79.48010079637385
16,9,79.48
16,10,79.48261976007991
16,11,79.48
16,12,79.48
16,13,79.48060167568241
16,14,79.48100502624222
16,15,79.48896586698018
16,16,79.48044891119902
16,17,79.48
16,18,79.4826462521014
16,19,79.48
16,20,79.48328099526647
16,21,79.480813546607
16,22,79.48
16,23,79.48
16,24,79.48241781258268
16,25,79.48
16,26,79.48076278394745
16,27,79.48000509622135
16,28,79.48000008442752
16,29,79.48
17,0,79.48
17,1,79.48658944332419
17,2,79.48
17,3,79.48034447743933
17,4,79.48
17,5,79.48
17,6,79.48
17,7,79.48
17,8,79.48
17,9,79.48000325482649
17,10,79.4803190260282
17,11,79.48
17,12,79.48
17,13,79.4807280017104
17,14,79.48
17,15,79.48001500939868
17,16,79.48
17,17,79.48
17,18,79.48
17,19,79.48
17,20,79.49391002115158
17,21,79.54891750872059
17,22,79.48
17,23,79.48
17,24,79.48
17,25,79.48956133118206
17,26,79.4985041931903
17,27,79.4814629346321
17,28,79.48000000900416
17,29,79.48
18,0,79.48
18,1,79.48
18,2,79.76828445506791
18,3,79.52299305297996
18,4,79.48
18,5,79.48045582381755
18,6,79.4859670866745
18,7,79.48091121339463
18,8,79.48
18,9,79.48
18,10,79.48737117716519
18,11,79.48
18,12,79.48
18,13,79.48017133704293
18,14,79.48
18,15,79.48
18,16,79.48
18,17,79.48
18,18,79.48007479077754
18,19,79.48000448571334
18,20,79.49446443881884
18,21,79.48
18,22,79.48012938853948
18,23,79.48000000000003
18,24,79.48
18,25,79.48000000000027
18,26,79.4801794981535
18,27,79.48130502949827
18,28,79.48
18,29,79.48
19,0,79.48011669941812
19,1,79.48
19,2,79.48
19,3,79.64862410863405
19,4,79.48590638851456
19,5,79.481308130765
19,6,79.48000319174317
19,7,79.48
19,8,79.48
19,9,79.48
19,10,79.481324511114
19,11,79.48
19,12,79.48201776767544
19,13,79.48
19,14,79.48
19,15,79.48104575445748
19,16,79.48
19,17,79.62469840041712
19,18,79.48212436421257
19,19,79.50592047933814
19,20,79.48109333654267
19,21,79.48000110771116
19,22,79.48134397884247
19,23,79.48000000000002
19,24,79.48
19,25,79.48
19,26,79.48000070138218
19,27,79.50209976367829
19,28,79.48
19,29,79.48
20,0,79.48
20,1,79.48000000000137
20,2,79.48000000490093
20,3,79.48
20,4,79.4800436656313
20,5,79.4825923153689
20,6,79.48
20,7,79.48
20,8,79.48000000000002
20,9,79.48011304125772
20,10,79.48
20,11,79.48
20,12,79.48
20,13,79.48887920607443
20,14,79.48
20,15,79.48
20,16,79.48
20,17,79.48195527459495
20,18,79.4855651432728
20,19,79.48382502771442
20,20,79.48047638694887
20,21,79.4807859696032
20,22,79.48
20,23,79.54651312098433
20,24,79.48
20,25,79.48
20,26,79.4815431474945
20,27,79.48000000000003
20,28,79.48004538811553
20,29,79.48
21,0,79.48068854020845
21,1,79.48109145505302
21,2,79.48
21,3,79.48
21,4,79.48
21,5,79.48000029472738
21,6,79.48
21,7,79.48
21,8,79.48
21,9,79.48
21,10,79.48679679963566
21,11,79.48000001285942
21,12,79.48
21,13,79.48000051395033
21,14,79.48000000000002
21,15,79.4945883613376
21,16,79.48
21,17,79.48
21,18,79.48
21,19,79.48
21,20,79.48
21,21,79.48794799595461
21,22,79.48
21,23,79.48
21,24,79.48
21,25,79.48
21,26,79.48
21,27,79.48
21,28,79.48
21,29,79.4813681766678
22,0,79.48
22,1,79.48000108921319
22,2,79.48
22,3,79.48040950005233
22,4,79.48
22,5,79.48002452078545
22,6,79.48
22,7,79.48
22,8,79.48
22,9,79.48
22,10,79.48086406607426
22,11,79.48
22,12,79.48
22,13,79.48520179118533
22,14,79.48000426246122
22,15,79.48
22,16,79.48001694734681
22,17,79.48095430627818
22,18,79.48
22,19,79.48
22,20,79.48
22,21,79.48
22,22,79.48
22,23,79.48
22,24,79.48000000000002
22,25,79.48
22,26,79.48008249587059
22,27,79.48
22,28,79.48
22,29,79.48069674250374
23,0,79.48
23,1,79.48
23,2,79.48
23,3,79.48
23,4,79.48278835016326
23,5,79.48000000041513
23,6,79.48000000645533
23,7,79.48
