ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
79.51587071022092	52.03333333333333	9.0	47.03333333333333	34.9	79.48000000002781	0	0	84	9	78	56	24	9	21	16	0	0	274.9539387226105	30	274.9539387226105	30	0.0	
79.4845255256617	38.4	9.0	35.06666666666667	26.133333333333333	79.48	1	0	49	9	50	37	34	9	30	23	0	0	788.7984313964844	60	1063.7523701190948	56	6.666666666666671	
79.49898607809664	37.86666666666667	9.0	34.43333333333333	25.533333333333335	79.48	2	0	49	9	51	37	32	9	27	20	0	0	1003.0190463066101	90	2066.771416425705	81	10.0	
79.49506700075547	36.93333333333333	9.0	33.6	24.933333333333334	79.48	3	0	43	9	42	31	33	9	28	21	0	0	1087.4147651195526	120	3154.1861815452576	103	14.166666666666671	
79.49222469276118	35.8	9.0	32.1	23.8	79.48	4	0	41	9	40	29	28	9	21	16	0	0	1016.5770235061646	150	4170.763205051422	126	16.0	
79.48162348994363	37.733333333333334	9.0	34.8	25.733333333333334	79.48	5	0	50	9	53	38	30	9	24	18	0	0	696.264461517334	180	4867.027666568756	152	15.555555555555557	
79.48023823656156	37.166666666666664	9.0	33.93333333333333	25.166666666666668	79.48	6	0	41	9	40	29	35	9	30	23	0	0	761.8533210754395	210	5628.880987644196	172	18.095238095238102	
79.48820694048685	36.4	9.0	32.833333333333336	24.4	79.48	7	0	40	9	38	28	28	9	21	16	0	0	545.6128082275391	240	6174.493795871735	192	20.0	
79.48756093639255	37.0	9.0	33.7	25.0	79.48	8	0	43	9	42	31	32	9	27	20	0	0	939.8180723190308	270	7114.311868190765	216	20.0	
79.48509749711477	37.266666666666666	9.0	33.93333333333333	25.266666666666666	79.48	9	0	48	9	48	36	33	9	28	21	0	0	954.8641624450684	300	8069.176030635834	235	21.66666666666667	
79.48293942215125	37.0	9.0	33.5	25.0	79.48	10	0	50	9	50	38	33	9	28	21	0	0	916.4006488323212	330	8985.576679468155	256	22.424242424242422	
79.48051583876162	37.166666666666664	9.0	33.733333333333334	25.166666666666668	79.48	11	0	50	9	50	38	32	9	26	20	0	0	899.7829914093018	360	9885.359670877457	278	22.77777777777777	
79.48039284412098	36.733333333333334	9.0	33.166666666666664	24.733333333333334	79.48	12	0	44	9	43	32	33	9	28	21	0	0	852.3322615623474	390	10737.691932439804	297	23.846153846153854	
79.48092053037612	37.2	9.0	33.96666666666667	25.2	79.48	13	0	50	9	54	38	33	9	28	21	0	0	906.4550974369049	420	11644.147029876709	322	23.33333333333333	
79.48016118049607	35.9	9.0	31.933333333333334	23.9	79.48	14	0	39	9	36	27	33	9	28	21	0	0	1060.8508875370026	450	12704.997917413712	339	24.66666666666667	
79.48199753330904	36.233333333333334	9.0	32.36666666666667	24.233333333333334	79.48	15	0	47	9	46	35	31	9	25	19	0	0	705.7947397232056	480	13410.792657136917	366	23.75	
79.48782495023282	38.2	9.0	35.166666666666664	26.2	79.48	16	0	50	9	52	38	29	9	22	17	0	0	666.5842111110687	510	14077.376868247986	387	24.117647058823536	
79.48171459006292	36.93333333333333	9.0	33.5	24.933333333333334	79.48	17	0	47	9	48	35	32	9	26	20	0	0	965.6966621875763	540	15043.073530435562	408	24.444444444444443	
79.4824675774192	36.43333333333333	9.0	32.733333333333334	24.433333333333334	79.48	18	0	45	9	45	33	32	9	27	20	0	0	833.698322057724	570	15876.771852493286	434	23.859649122807014	
