pso_rnd,Suite("b'bbob'", "b''", "b'function_indices:1 dimensions:10 instance_indices:1'") with 1 problem in dimension 10=10,2019-12-09 04:11:17.087625
solver, problem_id, start_time, spent_time, spent_nfe, max_nfe, fitness
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:14:20.838020,0:00:04.405016,100701,100000.0,86.0804450180991
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:14:25.243107,0:00:04.563661,101235,100000.0,85.49524775948933
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:14:29.806845,0:00:04.203020,100932,100000.0,80.35011832874346
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:14:34.010963,0:00:04.355967,101094,100000.0,79.9975483086304
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:14:38.366992,0:00:04.405319,100274,100000.0,83.21727506185336
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:14:42.772379,0:00:04.254256,100532,100000.0,84.6201029656444
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:14:47.026702,0:00:04.025569,100152,100000.0,79.68408433952138
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:14:51.052331,0:00:03.930320,100680,100000.0,84.75298406268257
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:14:54.982737,0:00:03.893040,100300,100000.0,80.67061476450006
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:14:58.875841,0:00:04.052398,100860,100000.0,85.97009750596008
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:02.928328,0:00:03.886150,100711,100000.0,80.62314068726148
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:06.814546,0:00:03.835219,100005,100000.0,87.73782219370665
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:10.649837,0:00:03.862054,100084,100000.0,84.68052809764079
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:14.511958,0:00:03.964588,100284,100000.0,81.8936932821951
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:18.476614,0:00:03.903054,100014,100000.0,84.99252019058996
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:22.379741,0:00:03.638430,100188,100000.0,85.48150013669016
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:26.018244,0:00:04.214627,101178,100000.0,84.83765783559303
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:30.232981,0:00:04.122455,100416,100000.0,89.8005359966239
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:34.355512,0:00:03.893495,100764,100000.0,80.3022203722208
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:38.249079,0:00:04.055612,101138,100000.0,81.51745205951774
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:42.304770,0:00:04.040684,100674,100000.0,80.04421781954613
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:46.345523,0:00:03.761731,101440,100000.0,81.19117307090934
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:50.107332,0:00:04.019406,100700,100000.0,80.52053687872274
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:54.126809,0:00:03.866031,100654,100000.0,86.70581876251934
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:15:57.992906,0:00:03.750481,100298,100000.0,88.86223430660303
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:01.743459,0:00:03.770995,100344,100000.0,85.20930886367535
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:05.514532,0:00:03.683589,100016,100000.0,85.19730620460282
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:09.198202,0:00:03.938922,101539,100000.0,86.50781795297291
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:13.137202,0:00:04.098468,100688,100000.0,84.4137032667175
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:17.235735,0:00:04.030653,100288,100000.0,81.17502600465659
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:21.266470,0:00:03.814428,100386,100000.0,88.09271751942045
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:25.080981,0:00:03.774037,100104,100000.0,79.79917650219225
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:28.855082,0:00:03.837987,100142,100000.0,87.68236370250914
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:32.693152,0:00:03.996129,100521,100000.0,85.63409221990163
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:36.689345,0:00:03.910955,100122,100000.0,84.5775251159294
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:40.600361,0:00:03.721642,100010,100000.0,84.53953733751723
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:44.322068,0:00:04.046910,101504,100000.0,83.13213970746843
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:48.369057,0:00:03.768093,100704,100000.0,87.52599174283638
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:52.137210,0:00:04.007006,100656,100000.0,84.8817294282703
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:56.144287,0:00:03.754067,100092,100000.0,81.62376089978676
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:16:59.898443,0:00:03.860388,100572,100000.0,81.63406799043413
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:03.758898,0:00:03.874460,100128,100000.0,85.54722577115474
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:07.633424,0:00:04.063838,100452,100000.0,82.99394211192671
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:11.697335,0:00:04.114007,101321,100000.0,86.35652352677397
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:15.811425,0:00:03.860883,100398,100000.0,84.59137165278551
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:19.672374,0:00:03.956144,100472,100000.0,82.17579333876508
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:23.628582,0:00:03.721720,100100,100000.0,80.20972561244562
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:27.350364,0:00:03.682651,100386,100000.0,79.83517118530852
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:31.033084,0:00:03.952849,101094,100000.0,84.55946245000284
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:34.985996,0:00:03.916425,100048,100000.0,87.97550525949606
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:38.902615,0:00:03.815542,100340,100000.0,83.03752750338302
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:42.718234,0:00:03.971254,100368,100000.0,80.07631398469029
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:46.690161,0:00:04.095116,100344,100000.0,84.61027323302214
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:50.785340,0:00:04.225140,100880,100000.0,83.8763012856927
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:55.011196,0:00:03.963090,100198,100000.0,88.68343568911159
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:17:58.974467,0:00:04.147820,100415,100000.0,88.28817215280861
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:03.123410,0:00:04.081170,100520,100000.0,85.25984661162231
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:07.204665,0:00:04.181415,101324,100000.0,86.94888931373225
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:11.386151,0:00:04.097148,101548,100000.0,80.4398563650508
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:15.483385,0:00:03.674157,100311,100000.0,81.7155414070227
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:19.157616,0:00:03.639722,100011,100000.0,79.92447560815316
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:22.797398,0:00:03.870375,100495,100000.0,85.29424372816732
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:26.667841,0:00:03.935816,100737,100000.0,81.51880941704373
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:30.603742,0:00:03.857537,100260,100000.0,82.67475679278535
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:34.461359,0:00:03.894216,101241,100000.0,81.36697954128952
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:38.355656,0:00:04.098196,101640,100000.0,81.19075597283627
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:42.453938,0:00:03.987999,100116,100000.0,86.93022112051244
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:46.442013,0:00:03.817157,100116,100000.0,82.47795124543009
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:50.259231,0:00:03.832977,100225,100000.0,81.56654266835615
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:54.092281,0:00:03.827662,101040,100000.0,79.69676351144668
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:18:57.920015,0:00:04.189060,101286,100000.0,86.9829747048792
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:02.109149,0:00:04.029786,100035,100000.0,83.6869250761327
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:06.139006,0:00:04.011040,101382,100000.0,84.52483337190178
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:10.150144,0:00:03.866304,101688,100000.0,79.94881562592029
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:14.016526,0:00:03.840896,100100,100000.0,87.45454936651765
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:17.857485,0:00:04.097358,101565,100000.0,79.61110117914282
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:21.954927,0:00:03.817435,101584,100000.0,80.09449355274678
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:25.772426,0:00:04.067571,100082,100000.0,82.42044738378229
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:29.840074,0:00:03.992054,100760,100000.0,84.66978945217063
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:33.832195,0:00:04.175202,100576,100000.0,87.21870455731948
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:38.007480,0:00:04.117342,100450,100000.0,85.90700225884663
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:42.124895,0:00:04.242971,101040,100000.0,86.67303379946588
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:46.367949,0:00:03.742953,100276,100000.0,83.96656582672087
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:50.110971,0:00:04.037379,100188,100000.0,82.1962300459213
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:54.148421,0:00:04.267756,100128,100000.0,83.52634964572816
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:19:58.416260,0:00:04.083891,100224,100000.0,82.31039373725235
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:02.500217,0:00:03.958813,100749,100000.0,84.03121549944527
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:06.459097,0:00:03.764392,100004,100000.0,86.22339117387529
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:10.223553,0:00:03.939661,100170,100000.0,82.98299234150683
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:14.163278,0:00:03.747113,100032,100000.0,87.80920004516527
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:17.910457,0:00:04.182447,100998,100000.0,88.90984635485721
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:22.092978,0:00:03.946271,100076,100000.0,89.79706235614208
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:26.039304,0:00:03.959220,100111,100000.0,83.28161227624474
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:29.998590,0:00:03.928353,101199,100000.0,85.3774450945666
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:33.927017,0:00:04.126583,100122,100000.0,79.81120874364196
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:38.053662,0:00:03.966151,100739,100000.0,83.89734377026522
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:42.019884,0:00:04.080442,100580,100000.0,81.93829564550765
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:46.100396,0:00:04.170216,100440,100000.0,85.56467520276594
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:50.270687,0:00:03.653256,100016,100000.0,86.34412745005639
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:53.924014,0:00:03.715350,100036,100000.0,84.28910684266418
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:20:57.639428,0:00:03.797729,100533,100000.0,85.48017635793879
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:01.437241,0:00:03.994525,100201,100000.0,84.07619575428372
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:05.431836,0:00:04.074483,100100,100000.0,84.66827099571493
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:09.506391,0:00:03.886666,101223,100000.0,86.69911604580155
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:13.393135,0:00:03.638751,100122,100000.0,83.49520883157402
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:17.031950,0:00:03.849360,100386,100000.0,80.17952635223713
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:20.881381,0:00:03.896517,100277,100000.0,83.4400410467357
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:24.777970,0:00:03.951877,100640,100000.0,80.43165514364037
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:28.729910,0:00:04.182762,100201,100000.0,82.25832537686617
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:32.912735,0:00:04.247648,101018,100000.0,85.23200489226835
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:37.160465,0:00:04.122479,100320,100000.0,80.70667243085936
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:41.283013,0:00:04.099109,100130,100000.0,79.73688735755984
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:45.382264,0:00:03.830094,100160,100000.0,86.2462373004014
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:49.212449,0:00:04.100593,100064,100000.0,87.48516821942101
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:53.313109,0:00:04.053357,101430,100000.0,81.18692804564688
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:21:57.366532,0:00:04.084537,100010,100000.0,81.13539281623096
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:01.451146,0:00:03.655600,100100,100000.0,84.59079872426554
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:05.106820,0:00:03.610619,100450,100000.0,87.1281768299402
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:08.717514,0:00:03.960734,100323,100000.0,84.89110201793508
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:12.678329,0:00:04.041495,100206,100000.0,80.70319277183577
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:16.719881,0:00:04.130410,100254,100000.0,85.89921716714225
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:20.850365,0:00:04.209920,100299,100000.0,85.15086656268865
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:25.060343,0:00:04.114615,101196,100000.0,79.66568926798527
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:29.175035,0:00:04.138708,100104,100000.0,79.63481265039292
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:33.313807,0:00:04.112599,100152,100000.0,86.25192681400145
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:37.426544,0:00:03.968555,100033,100000.0,87.2405808652535
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:41.395164,0:00:04.033199,100130,100000.0,84.23493083599473
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:45.428440,0:00:03.878432,100116,100000.0,87.53604944424418
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:49.307001,0:00:04.110135,101443,100000.0,83.44261878515616
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:53.417211,0:00:04.001866,100320,100000.0,84.03099230842574
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:22:57.419137,0:00:04.303220,100818,100000.0,85.62750311418384
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:01.722460,0:00:04.075841,101166,100000.0,82.9267126960527
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:05.798374,0:00:03.619844,100575,100000.0,85.41554096280117
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:09.418284,0:00:04.057209,100860,100000.0,81.99678867406047
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:13.475575,0:00:03.707551,100104,100000.0,85.45025117734296
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:17.183194,0:00:03.877136,100594,100000.0,81.78101779055486
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:21.060399,0:00:03.892823,100000,100000.0,83.18939971010384
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:24.953282,0:00:04.037921,100196,100000.0,86.85783249287546
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:28.991279,0:00:03.990641,100127,100000.0,80.84171117507186
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:32.982003,0:00:03.995069,100164,100000.0,88.49210821179153
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:36.977144,0:00:04.103288,100776,100000.0,81.5930140528466
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:41.080501,0:00:03.821516,100022,100000.0,86.49098136047354
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:44.902074,0:00:03.881265,100035,100000.0,81.46694149017785
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:48.783405,0:00:03.677989,100032,100000.0,89.57337679009972
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:52.461456,0:00:04.176208,100016,100000.0,81.641511559089
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:23:56.637734,0:00:03.759110,100359,100000.0,85.39456539015401
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:00.396918,0:00:03.618597,100128,100000.0,87.26344982988229
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:04.015579,0:00:03.817476,101178,100000.0,82.08981136614544
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:07.833126,0:00:04.109916,100320,100000.0,87.67522265181442
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:11.943109,0:00:04.034095,101568,100000.0,85.27613789889011
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:15.977329,0:00:03.664298,100280,100000.0,80.96863955920377
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:19.641702,0:00:03.825978,100280,100000.0,85.59835078773052
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:23.467756,0:00:03.829354,100448,100000.0,82.65068283715186
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:27.297208,0:00:03.741629,100130,100000.0,86.15497712004473
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:31.038906,0:00:04.103311,101252,100000.0,80.01824688404886
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:35.142293,0:00:04.130077,101508,100000.0,84.91716256262137
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:39.272432,0:00:03.780953,100683,100000.0,85.53683121609492
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:43.053454,0:00:03.853255,100284,100000.0,82.8958996550092
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:46.906779,0:00:03.942409,100212,100000.0,83.49066824373011
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:50.849263,0:00:03.972389,100562,100000.0,83.71301713030529
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:54.821722,0:00:04.214126,101400,100000.0,81.68007630906732
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:24:59.035927,0:00:03.797957,100035,100000.0,85.27726828303652
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:02.833954,0:00:03.997189,100254,100000.0,80.89025864133558
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:06.831224,0:00:03.695153,100152,100000.0,83.34272027058228
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:10.526442,0:00:03.874148,100092,100000.0,87.04419317824633
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:14.400665,0:00:03.963531,100275,100000.0,81.1185077457151
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:18.364259,0:00:03.923572,100257,100000.0,82.96709796660785
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:22.287911,0:00:04.065325,100716,100000.0,83.98417260147575
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:26.353307,0:00:04.072603,100116,100000.0,84.06880369687815
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:30.425997,0:00:03.636174,100083,100000.0,80.36602113720608
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:34.062278,0:00:04.070522,100152,100000.0,80.84253069771759
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:38.132862,0:00:03.758434,100110,100000.0,83.00751392932814
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:41.891371,0:00:04.074983,100276,100000.0,84.10284186569987
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:45.966435,0:00:04.066340,100632,100000.0,82.93687538477263
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:50.032847,0:00:03.797321,100206,100000.0,82.43455306659094
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:53.830232,0:00:03.594685,100450,100000.0,88.37649671508149
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:25:57.424989,0:00:03.685076,100065,100000.0,85.76336705249315
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:01.110135,0:00:03.880531,100708,100000.0,84.49049701981134
pso_rnd,bbob_f001_i01_d10,2019-12-09 04:26:04.990740,0:00:03.679766,100870,100000.0,84.16698404232079
