pso_400_0.5_0.1_1.8,Suite("b'bbob'", "b''", "b'function_indices:1 dimensions:10 instance_indices:1'") with 1 problem in dimension 10=10,2019-12-09 04:33:00.336429
solver, problem_id, start_time, spent_time, spent_nfe, max_nfe, fitness
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:39:17.550934,0:00:03.570335,100000,100000.0,79.48636973139105
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:39:21.121336,0:00:03.841848,100000,100000.0,79.48798633957361
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:39:24.963420,0:00:03.771784,100000,100000.0,79.49778210680961
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:39:28.735291,0:00:03.787805,100000,100000.0,79.49452183900416
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:39:32.523165,0:00:03.485617,100000,100000.0,79.49678451313757
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:39:36.008850,0:00:03.496828,100000,100000.0,79.49701156185431
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:39:39.505744,0:00:03.503403,100000,100000.0,79.49473778659329
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:39:43.009218,0:00:03.536412,100000,100000.0,79.49540609938597
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:39:46.545694,0:00:03.478127,100000,100000.0,79.49815655177359
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:39:50.023887,0:00:03.520686,100000,100000.0,79.49899235292753
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:39:53.544644,0:00:03.883279,100000,100000.0,79.48645140453303
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:39:57.427994,0:00:03.456845,100000,100000.0,79.48668109500049
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:00.884909,0:00:03.526924,100000,100000.0,79.48490891668665
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:04.411903,0:00:03.567272,100000,100000.0,79.49237573209571
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:07.979231,0:00:03.491594,100000,100000.0,79.4885182451783
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:40:11.470889,0:00:03.437312,100000,100000.0,79.49231115171881
